Mandant|Buchungskreis|Werk|Buchungsdatum|Belegdatum|Materialdokument|Pos|Material|Materialkurztext|Bewegungsart|Menge|Einheit|Betrag_in_HW|Waehrung|Lieferant|Buchungstext|Kostenstelle|Lagerort|Benutzername
100|1000|PL01|20.08.2023|20.08.2023|5000010136|1|LPG00001|LPG|261|74.45|KG|6852.64|INR|V-HPCL1|Tanken Fahrzeugflotte Mumbai|KST-FAC-05|SL01|NREDDY
100|1000|PL01|06.09.2023|03.09.2023|5000010137|1|DIESEL001|Diesel|261|787.401|L|57660.37|INR|V-BPCL1|Verbrauch Produktion Mumbai|KST-FAC-03|SL01|ASAXEN
100|1000|PL01|17.09.2023|17.09.2023|5000010138|1|DIESEL001|Diesel|261|593.39|L|42379.53|INR|V-K007|Verbrauch Produktion Mumbai|KST-LOG-02|SL01|ASAXEN
100|1000|PL01|19.09.2023|17.09.2023|5000010139|1|DIESEL001|Dieselkraftstoff|261|1010.497|L|72927.19|INR|V-K001|Verbrauch Heizung Mumbai|KST-FAC-05|SL01|AKUMAR
100|1000|PL01|19.09.2023|17.09.2023|5000010140|1|DIESEL001|Dieselkraftstoff|261|440.432|L|33651.01|INR|V-K009|Verbrauch Kantine Mumbai|KST-MNT-01|SL01|RJOSHI
100|1000|PL01|24.09.2023|22.09.2023|5000010141|1|DIESEL001|Diesel|261|692.75|L|50438.88|INR|V-K002|Nutzung Kantine Mumbai|KST-LOG-01|SL01|GMISHRA
100|1000|PL01|27.09.2023|27.09.2023|5000010142|1|DIESEL001|Dieselkraftstoff|261|1180.066|L|88973.69|INR|V-HPCL1|Entnahme Fahrzeugflotte Mumbai|KST-FAC-01|SL01|SNEHA
100|1000|PL01|02.09.2023|02.09.2023|5000010143|1|DIESEL001|Dieselkraftstoff|261|970.873|L|70119.08|INR|V-K003|Entnahme Kantine Mumbai|KST-LOG-02|SL01|DRAO
100|1000|PL01|19.09.2023|17.09.2023|5000010144|1|DIESEL001|Diesel|261|966.992|L|73140.79|INR|V-K007|Tanken Notstromaggregat Mumbai|KST-FAC-02|SL01|TLAXMAN
100|1000|PL01|09.09.2023|08.09.2023|5000010145|1|PETRL001|Benzin|261|245.881|L|24091.87|INR|V-K003|Nutzung Generator Mumbai|KST-LOG-03|SL01|ASAXEN
100|1000|PL01|07.09.2023|07.09.2023|5000010146|1|PETRL001|Motorenbenzin|261|178.423|L|17650.69|INR|V-ESSAR|Tanken DG-Set Mumbai|KST-MNT-01|SL01|SPRIYA
100|1000|PL01|17.09.2023|16.09.2023|5000010147|1|PETRL001|Motorenbenzin|261|349.531|L|32893.67|INR|V-K009|Auffuellung Notstromaggregat Mumbai|KST-LOG-01|SL01|DRAO
100|1000|PL01|07.09.2023|06.09.2023|5000010148|1|PETRL001|Motorenbenzin|261|239.522|L|24733.98|INR|V-K004|Entnahme Produktion Mumbai|KST-PRD-01|SL01|BCHATT
100|1000|PL01|18.09.2023|16.09.2023|5000010149|1|PETRL001|Motorenbenzin|261|130.469|L|12283.93|INR|V-HPCL1|Auffuellung Generator Mumbai|KST-OPS-03|SL01|KVELU
100|1000|PL01|12.09.2023|09.09.2023|5000010150|1|PETRL001|Motorenbenzin|261|286.835|L|28981.04|INR|V-K005|Nutzung Heizung Mumbai|KST-OPS-02|SL01|SNEHA
100|1000|PL01|08.09.2023|08.09.2023|5000010151|1|LPG00001|Fluessiggas|261|61.897|KG|5493.45|INR|V-HPCL1|Verbrauch Wartung Mumbai|KST-OPS-01|SL01|SNEHA
100|1000|PL01|21.09.2023|18.09.2023|5000010152|1|LPG00001|LPG|261|62.527|KG|5435.87|INR|V-HPCL1|Nutzung Fahrzeugflotte Mumbai|KST-LOG-03|SL01|AKUMAR
100|1000|PL01|06.09.2023|03.09.2023|5000010153|1|LPG00001|Fluessiggas|261|76.696|KG|7273.95|INR|V-BPCL1|Tanken Kantine Mumbai|KST-FAC-02|SL01|ASAXEN
100|1000|PL01|19.10.2023|19.10.2023|5000010154|1|DIESEL001|Diesel|261|627.649|L|45503.81|INR|V-RELI1|Tanken Produktion Mumbai|KST-FAC-07|SL01|MGUPTA
100|1000|PL01|06.10.2023|03.10.2023|5000010155|1|DIESEL001|Diesel|261||L||INR|V-IOCL1|Entnahme Wartung Mumbai|KST-FAC-01|SL01|KVELU
100|1000|PL01|17.10.2023|15.10.2023|5000010156|1|DIESEL001|Dieselkraftstoff|261|720.667|L|55887.01|INR|V-K001|Auffuellung Produktion Mumbai|KST-FAC-05|SL01|VMEHTA
100|1000|PL01|10.10.2023|10.10.2023|5000010157|1|DIESEL001|Diesel|261|922.947|L|61796.54|INR|V-K007|Auffuellung Generator Mumbai|KST-LOG-01|SL01|NREDDY
100|1000|PL01|21.10.2023|19.10.2023|5000010158|1|DIESEL001|Diesel|261|891.7|L|60438.28|INR|V-K010|Entnahme Heizung Mumbai|KST-FAC-05|SL01|DRAO
100|1000|PL01|25.10.2023|24.10.2023|5000010159|1|DIESEL001|Dieselkraftstoff|261|820.405|L|57762.88|INR|V-RELI1|Nutzung DG-Set Mumbai|KST-LOG-01|SL01|MGUPTA
100|1000|PL01|06.10.2023|04.10.2023|5000010160|1|DIESEL001|Diesel|261|492.992|L|35967.64|INR|V-HPCL1|Entnahme Notstromaggregat Mumbai|KST-FAC-07|SL01|RJOSHI
100|1000|PL01|19.10.2023|19.10.2023|5000010160|1|DIESEL001|Diesel|261|938.214|L|62382.6|INR|V-K004||KST-OPS-02|SL01|TLAXMAN
100|1000|PL01|12.10.2023|12.10.2023|5000010162|1|PETRL001|Benzin|261|333.646|L|34253.03|INR|V-HPCL1|Entnahme Produktion Mumbai|KST-PRD-02|SL01|SNEHA
100|1000|PL01|13.10.2023|10.10.2023|5000010163|1|PETRL001|Motorenbenzin|261|193.911|L|19097.35|INR|V-K006|Entnahme DG-Set Mumbai|KST-OPS-03|SL01|AKUMAR
100|1000|PL01|24.10.2023|23.10.2023|5000010164|1|PETRL001|Benzin|261|289.045|L|27584.07|INR|V-K007|Auffuellung DG-Set Mumbai|KST-FAC-01|SL01|ASAXEN
100|1000|PL01|09.10.2023|08.10.2023|5000010165|1|PETRL001|Benzin|261|108.054|L|10563.92|INR|V-K004|Tanken Notstromaggregat Mumbai|KST-OPS-02|SL01|PSINGH
100|1000|PL01|20.10.2023|20.10.2023|5000010166|1|PETRL001|Benzin|261|285.135|L|26209.45|INR|V-K001|Verbrauch Produktion Mumbai|KST-LOG-01|SL01|SNEHA
100|1000|PL01|19.10.2023|17.10.2023|5000010167|1|PETRL001|Benzin|261|175.441|L|17274.07|INR|V-K001|Verbrauch Wartung Mumbai|KST-LOG-02|SL01|MGUPTA
100|1000|PL01|18.10.2023|15.10.2023|5000010168|1|LPG00001|Fluessiggas|261|78.615|KG|7269.32|INR|V-K007|Verbrauch Notstromaggregat Mumbai|KST-OPS-03|SL01|GMISHRA
100|1000|PL01|08.10.2023|07.10.2023|5000010169|1|LPG00001|LPG|261|72.877|KG|6520.13|INR|V-K007|Verbrauch Kantine Mumbai|KST-LOG-01|SL01|MGUPTA
100|1000|PL01|07.10.2023|05.10.2023|5000010170|1|LPG00001|Fluessiggas|261|76.111|KG|6403.33|INR|V-K005|Tanken Generator Mumbai|KST-LOG-03|SL01|GMISHRA
100|1000|PL01|07.11.2023|06.11.2023|5000010171|1|DIESEL001|Diesel|261|567.111|L|39546.2|INR|V-K004|Entnahme Heizung Mumbai|KST-OPS-02|SL01|BCHATT
100|1000|PL01|23.11.2023|22.11.2023|5000010172|1|DIESEL001|Diesel|261|1132.101|L|85104.47|INR|V-K006|Entnahme Notstromaggregat Mumbai|KST-FAC-02|SL01|VMEHTA
100|1000|PL01|04.11.2023|01.11.2023|5000010173|1|DIESEL001|Diesel|261|1131.464|L|80343.53|INR|V-K003|Nutzung Wartung Mumbai|KST-FAC-02|SL01|RJOSHI
100|1000|PL01|10.11.2023|09.11.2023|5000010174|1|DIESEL001|Dieselkraftstoff|261|663.892|L|50349.79|INR|V-IOCL1|Entnahme Notstromaggregat Mumbai|KST-FAC-02|SL01|DRAO
100|1000|PL01|15.11.2023|14.11.2023|5000010175|1|DIESEL001|Diesel|261|535.413|L|38477.67|INR|V-IOCL1||KST-LOG-01|SL01|RJOSHI
100|1000|PL01|28.11.2023|28.11.2023|5000010176|1|DIESEL001|Dieselkraftstoff|261|1011.471|L|76817.29|INR|V-K001|Tanken Notstromaggregat Mumbai|KST-LOG-01|SL01|PSINGH
100|1000|PL01|22.11.2023|19.11.2023|5000010177|1|DIESEL001|Dieselkraftstoff|261|405.29|L|26901.74|INR|V-K005|Entnahme DG-Set Mumbai|KST-LOG-01|SL01|RJOSHI
100|1000|PL01|04.11.2023|04.11.2023|5000010178|1|DIESEL001|Dieselkraftstoff|261|592.775|L|40989.12|INR|V-K002|Verbrauch Heizung Mumbai|KST-FAC-05|SL01|DRAO
100|1000|PL01|10.11.2023|10.11.2023|5000010178|1|PETRL001|Benzin|261|123.375|L|11943.87|INR|V-K003|Auffuellung Generator Mumbai|KST-FAC-07|SL01|AKUMAR
100|1000|PL01|17.11.2023|17.11.2023|5000010180|1|PETRL001|Benzin|261|152.854|L|15583.9|INR|V-K002|Nutzung Fahrzeugflotte Mumbai|KST-FAC-02|SL01|NREDDY
100|1000|PL01|06.11.2023|04.11.2023|5000010181|1|PETRL001|Benzin|261|340.367|L|33994.03|INR|V-K002|Nutzung Wartung Mumbai|KST-OPS-03|SL01|VMEHTA
100|1000|PL01|22.11.2023|20.11.2023|5000010182|1|PETRL001|Motorenbenzin|261|288.902|L|29902.23|INR|V-K006|Tanken Produktion Mumbai|KST-OPS-02|SL01|RJOSHI
100|1000|PL01|20.11.2023|17.11.2023|5000010183|1|PETRL001|Motorenbenzin|261|107.406|L|11123.62|INR|V-K007|Entnahme Generator Mumbai|KST-OPS-03|SL01|GMISHRA
100|1000|PL01|25.11.2023|23.11.2023|5000010184|1|PETRL001|Benzin|261|278.277|L|25236.62|INR|V-BPCL1|Tanken Fahrzeugflotte Mumbai|KST-FAC-03|SL01|GMISHRA
100|1000|PL01|10.11.2023|07.11.2023|5000010185|1|LPG00001|LPG|261|68.067|KG|5721.51|INR|V-K009||KST-OPS-02|SL01|GMISHRA
100|1000|PL01|12.11.2023|12.11.2023|5000010186|1|LPG00001|LPG|261||KG||INR|V-BPCL1|Verbrauch DG-Set Mumbai|KST-LOG-01|SL01|RPANDEY
100|1000|PL01|22.11.2023|19.11.2023|5000010187|1|LPG00001|Fluessiggas|261|36.942|KG|3321.12|INR|V-K007|Auffuellung Kantine Mumbai|KST-FAC-07|SL01|VMEHTA
100|1000|PL01|08.12.2023|05.12.2023|5000010188|1|DIESEL001|Dieselkraftstoff|261|766.289|L|50818.72|INR|V-K007|Auffuellung Wartung Mumbai|KST-MNT-01|SL01|KVELU
100|1000|PL01|27.12.2023|26.12.2023|5000010189|1|DIESEL001|Diesel|261|656.532|L|45007.77|INR|V-K006|Entnahme Heizung Mumbai|KST-PRD-01|SL01|VMEHTA
100|1000|PL01|11.12.2023|08.12.2023|5000010190|1|DIESEL001|Diesel|261|1053.196|L|71145.48|INR|V-K009|Tanken Notstromaggregat Mumbai|KST-LOG-03|SL01|SNEHA
100|1000|PL01|23.12.2023|22.12.2023|5000010191|1|DIESEL001|Diesel|261|1038.148|L|69594.02|INR|V-IOCL1|Verbrauch Kantine Mumbai|KST-OPS-03|SL01|SPRIYA
100|1000|PL01|22.12.2023|21.12.2023|5000010192|1|DIESEL001|Diesel|261|1031.261|L|80080.38|INR|V-K009|Nutzung Fahrzeugflotte Mumbai|KST-MNT-01|SL01|RPANDEY
100|1000|PL01|26.12.2023|24.12.2023|5000010193|1|DIESEL001|Dieselkraftstoff|261|487.496|L|36024.63|INR|V-K010|Auffuellung Wartung Mumbai|KST-LOG-03|SL01|NREDDY
100|1000|PL01|04.12.2023|04.12.2023|5000010194|1|DIESEL001|Dieselkraftstoff|261|606.991|L|43834.8|INR|V-K008|Nutzung DG-Set Mumbai|KST-FAC-05|SL01|DRAO
100|1000|PL01|12.12.2023|12.12.2023|5000010195|1|DIESEL001|Diesel|261|483.639|L|37394.53|INR|V-K003|Verbrauch Notstromaggregat Mumbai|KST-FAC-02|SL01|DRAO
100|1000|PL01|12.12.2023|09.12.2023|5000010196|1|PETRL001|Benzin|261|209.541|L|19533.09|INR|V-K002|Tanken DG-Set Mumbai|KST-MNT-01|SL01|RJOSHI
100|1000|PL01|24.12.2023|23.12.2023|5000010197|1|PETRL001|Benzin|261|237.978|L|22576.74|INR|V-IOCL1|Entnahme Wartung Mumbai|KST-OPS-03|SL01|SNEHA
100|1000|PL01|01.12.2023|30.11.2023|5000010198|1|PETRL001|Motorenbenzin|261|248.051|L|24592.95|INR|V-HPCL1|Nutzung DG-Set Mumbai|KST-OPS-02|SL01|KVELU
100|1000|PL01|12.12.2023|10.12.2023|5000010199|1|PETRL001|Benzin|261|214.388|L|21775.41|INR|V-K010|Tanken Produktion Mumbai|KST-LOG-02|SL01|GMISHRA
100|1000|PL01|12.12.2023|09.12.2023|5000010200|1|PETRL001|Benzin|261|303.435|L|28185.7|INR|V-K003|Tanken DG-Set Mumbai|KST-OPS-02|SL01|DRAO
100|1000|PL01|12.12.2023|11.12.2023|5000010201|1|PETRL001|Motorenbenzin|261|204.56|L|19272.37|INR|V-BPCL1|Verbrauch DG-Set Mumbai|KST-LOG-03|SL01|RPANDEY
100|1000|PL01|16.12.2023|14.12.2023|5000010202|1|LPG00001|Fluessiggas|261|39.355|KG|3609.62|INR|V-K008|Nutzung Notstromaggregat Mumbai|KST-FAC-01|SL01|SNEHA
100|1000|PL01|14.12.2023|11.12.2023|5000010203|1|LPG00001|LPG|261|65.507|KG|5581.75|INR|V-K004|Nutzung Kantine Mumbai|KST-OPS-01|SL01|VMEHTA
100|1000|PL01|06.12.2023|03.12.2023|5000010204|1|LPG00001|LPG|261|57.486|KG|4854.38|INR|V-K006|Entnahme Heizung Mumbai|KST-MNT-01|SL01|MGUPTA
100|1000|PL01|14.01.2024|14.01.2024|5000010205|1|DIESEL001|Dieselkraftstoff|261|638.167|L|45578.47|INR|V-K008|Verbrauch Heizung Mumbai|KST-OPS-02|SL01|ASAXEN
100|1000|PL01|26.01.2024|24.01.2024|5000010206|1|DIESEL001|Diesel|261|532.785|L|36559.84|INR|V-K006|Verbrauch Produktion Mumbai|KST-FAC-02|SL01|MGUPTA
100|1000|PL01|23.01.2024|21.01.2024|5000010207|1|DIESEL001|Diesel|261|858.188|L|61932.05|INR|V-K003|Tanken Kantine Mumbai|KST-PRD-02|SL01|KVELU
100|1000|PL01|28.01.2024|27.01.2024|5000010208|1|DIESEL001|Dieselkraftstoff|261|599.742|L|45450.91|INR|V-K008|Entnahme Wartung Mumbai|KST-LOG-02|SL01|SNEHA
100|1000|PL01|15.01.2024|15.01.2024|5000010209|1|DIESEL001|Dieselkraftstoff|261|722.281|L|53624.3|INR|V-K008||KST-LOG-02|SL01|DRAO
100|1000|PL01|25.01.2024|25.01.2024|5000010210|1|DIESEL001|Diesel|261|907.872|L|69028.44|INR|V-K007|Auffuellung Kantine Mumbai|KST-FAC-01|SL01|ASAXEN
100|1000|PL01|11.01.2024|10.01.2024|5000010211|1|DIESEL001|Diesel|261|1030.643|L|77320.04|INR|V-RELI1|Verbrauch Notstromaggregat Mumbai|KST-OPS-01|SL01|SPRIYA
100|1000|PL01|15.01.2024|15.01.2024|5000010212|1|DIESEL001|Diesel|261|561.855|L|38071.09|INR|V-ESSAR|Auffuellung Kantine Mumbai|KST-FAC-02|SL01|RPANDEY
100|1000|PL01|03.01.2024|01.01.2024|5000010213|1|PETRL001|Benzin|261|112.947|L|11234.97|INR|V-K002||KST-OPS-02|SL01|BCHATT
100|1000|PL01|16.01.2024|16.01.2024|5000010214|1|PETRL001|Benzin|261|248.42|KG|23638.71|INR|V-K002|Entnahme Generator Mumbai|KST-FAC-05|SL01|ASAXEN
100|1000|PL01|08.01.2024|05.01.2024|5000010215|1|PETRL001|Benzin|261|282.691|L|26327.88|INR|V-HPCL1|Verbrauch Generator Mumbai|KST-PRD-02|SL01|ASAXEN
100|1000|PL01|17.01.2024|17.01.2024|5000010216|1|PETRL001|Benzin|261|210.025|L|20575.58|INR|V-IOCL1|Tanken DG-Set Mumbai|KST-MNT-01|SL01|SPRIYA
100|1000|PL01|25.01.2024|25.01.2024|5000010217|1|PETRL001|Motorenbenzin|261|187.884|L|18876.88|INR|V-K004|Nutzung Kantine Mumbai|KST-LOG-02|SL01|MGUPTA
100|1000|PL01|25.01.2024|25.01.2024|5000010218|1|PETRL001|Motorenbenzin|261|151.361|L|13806.79|INR|V-HPCL1|Entnahme Wartung Mumbai|KST-PRD-02|SL01|RPANDEY
100|1000|PL01|04.01.2024|03.01.2024|5000010219|1|LPG00001|LPG|261|61.904|KG|5917.88|INR|V-K006|Nutzung Wartung Mumbai|KST-FAC-05|SL01|SNEHA
100|1000|PL01|12.01.2024|11.01.2024|5000010220|1|LPG00001|LPG|261|77.723|KG|6454.14|INR|V-K001|Entnahme Kantine Mumbai|KST-OPS-01|SL01|RPANDEY
100|1000|PL01|21.01.2024|18.01.2024|5000010221|1|LPG00001|LPG|261|65.091|KG|5892.46|INR|V-K005|Verbrauch Produktion Mumbai|KST-LOG-01|SL01|AKUMAR
100|1000|PL01|13.02.2024|13.02.2024|5000010222|1|DIESEL001|Diesel|261|958.941|L|72871.19|INR|V-K007|Tanken Kantine Mumbai|KST-FAC-07|SL01|AKUMAR
100|1000|PL01|22.02.2024|21.02.2024|5000010223|1|DIESEL001|Dieselkraftstoff|261|410.132|L|27220.77|INR|V-K009|Verbrauch Produktion Mumbai|KST-MNT-01|SL01|KVELU
100|1000|PL01|05.02.2024|03.02.2024|5000010224|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-K002|Tanken Notstromaggregat Mumbai|KST-PRD-01|SL01|VMEHTA
100|1000|PL01|15.02.2024|13.02.2024|5000010225|1|DIESEL001|Dieselkraftstoff|261|799.688|L|56358.62|INR|V-K010|Nutzung Fahrzeugflotte Mumbai|KST-PRD-01|SL01|NREDDY
100|1000|PL01|02.02.2024|02.02.2024|5000010226|1|DIESEL001|Dieselkraftstoff|261|436.785|L|33563.0|INR|V-K001|Entnahme Heizung Mumbai|KST-PRD-02|SL01|MGUPTA
100|1000|PL01|11.02.2024|10.02.2024|5000010227|1|DIESEL001|Diesel|261|1132.684|L|85807.03|INR|V-IOCL1|Nutzung Fahrzeugflotte Mumbai|KST-OPS-01|SL01|RPANDEY
100|1000|PL01|13.02.2024|13.02.2024|5000010228|1|DIESEL001|Diesel|261|1092.826|L|76300.28|INR|V-K006|Auffuellung Heizung Mumbai|KST-FAC-02|SL01|PSINGH
100|1000|PL01|15.02.2024|13.02.2024|5000010229|1|DIESEL001|Diesel|261|1198.23|L|89481.39|INR|V-K003||KST-FAC-05|SL01|RJOSHI
100|1000|PL01|18.02.2024|16.02.2024|5000010230|1|PETRL001|Benzin|261||L||INR|V-BPCL1|Verbrauch Wartung Mumbai|KST-OPS-02|SL01|VMEHTA
100|1000|PL01|16.02.2024|16.02.2024|5000010231|1|PETRL001|Benzin|261|277.913|L|28477.96|INR|V-BPCL1|Tanken Generator Mumbai|KST-FAC-03|SL01|RPANDEY
100|1000|PL01|17.02.2024|16.02.2024|5000010232|1|PETRL001|Motorenbenzin|261|118.708|L|11277.42|INR|V-K005|Entnahme Produktion Mumbai|KST-FAC-03|SL01|ASAXEN
100|1000|PL01|11.02.2024|08.02.2024|5000010233|1|PETRL001|Motorenbenzin|261|158.403|L|14321.32|INR|V-K002|Entnahme Generator Mumbai|KST-FAC-07|SL01|SNEHA
100|1000|PL01|18.02.2024|16.02.2024|5000010234|1|PETRL001|Benzin|261|212.979|L|21599.08|INR|V-K005|Tanken Heizung Mumbai|KST-PRD-01|SL01|ASAXEN
100|1000|PL01|27.02.2024|25.02.2024|5000010235|1|PETRL001|Benzin|261|122.803|L|11516.98|INR|V-K005||KST-OPS-03|SL01|ASAXEN
100|1000|PL01|13.02.2024|10.02.2024|5000010236|1|LPG00001|Fluessiggas|261|34.736|KG|3273.2|INR|V-HPCL1|Entnahme Produktion Mumbai|KST-OPS-03|SL01|PSINGH
100|1000|PL01|22.02.2024|22.02.2024|5000010237|1|LPG00001|LPG|261|75.871|KG|7371.56|INR|V-HPCL1|Auffuellung Generator Mumbai|KST-OPS-02|SL01|SNEHA
100|1000|PL01|02.02.2024|30.01.2024|5000010238|1|LPG00001|Fluessiggas|261|38.399|KG|3633.78|INR|V-IOCL1|Verbrauch Kantine Mumbai|KST-OPS-03|SL01|GMISHRA
100|1000|PL01|09.03.2024|06.03.2024|5000010239|1|DIESEL001|Dieselkraftstoff|261|427.72|L|29543.24|INR|V-K009|Entnahme DG-Set Mumbai|KST-OPS-01|SL01|SPRIYA
100|1000|PL01|14.03.2024|13.03.2024|5000010240|1|DIESEL001|Dieselkraftstoff|261|904.604|L|68204.09|INR|V-K006|Auffuellung Produktion Mumbai|KST-LOG-01|SL01|SPRIYA
100|1000|PL01|13.03.2024|11.03.2024|5000010241|1|DIESEL001|Dieselkraftstoff|261|420.85|L|28019.17|INR|V-HPCL1|Nutzung Heizung Mumbai|KST-LOG-01|SL01|SPRIYA
100|1000|PL01|06.03.2024|06.03.2024|5000010242|1|DIESEL001|Dieselkraftstoff|261|925.492|L|70007.55|INR|V-K004|Entnahme Produktion Mumbai|KST-MNT-01|SL01|TLAXMAN
100|1000|PL01|27.03.2024|26.03.2024|5000010243|1|DIESEL001|Dieselkraftstoff|261|589.241|L|44041.62|INR|V-BPCL1|Nutzung DG-Set Mumbai|KST-FAC-03|SL01|BCHATT
100|1000|PL01|19.03.2024|18.03.2024|5000010244|1|DIESEL001|Diesel|261|833.7|L|55588.9|INR|V-K001||KST-FAC-07|SL01|MGUPTA
100|1000|PL01|20.03.2024|19.03.2024|5000010245|1|DIESEL001|Dieselkraftstoff|261|672.607|L|50771.02|INR|V-K003|Tanken Produktion Mumbai|KST-PRD-01|SL01|TLAXMAN
100|1000|PL01|03.03.2024|01.03.2024|5000010246|1|DIESEL001|Diesel|261|868.813|L|60779.02|INR|V-K007|Auffuellung DG-Set Mumbai|KST-LOG-03|SL01|KVELU
100|1000|PL01|23.03.2024|21.03.2024|5000010247|1|PETRL001|Benzin|261|266.383|L|25075.16|INR|V-K003|Nutzung Wartung Mumbai|KST-OPS-01|SL01|BCHATT
100|1000|PL01|28.03.2024|28.03.2024|5000010248|1|PETRL001|Benzin|261|250.597|L|25856.92|INR|V-ESSAR|Tanken Heizung Mumbai|KST-OPS-03|SL01|SPRIYA
100|1000|PL01|12.03.2024|10.03.2024|5000010249|1|PETRL001|Benzin|261|259.047|L|26148.39|INR|V-K006|Verbrauch Generator Mumbai|KST-OPS-01|SL01|SPRIYA
100|1000|PL01|12.03.2024|10.03.2024|5000010250|1|PETRL001|Benzin|261|280.103|L|26624.09|INR|V-K007|Entnahme Generator Mumbai|KST-FAC-05|SL01|SPRIYA
100|1000|PL01|27.03.2024|24.03.2024|5000010251|1|PETRL001|Benzin|261|140.664|L|14250.8|INR|V-K002|Entnahme DG-Set Mumbai|KST-FAC-03|SL01|AKUMAR
100|1000|PL01|24.03.2024|24.03.2024|5000010252|1|PETRL001|Benzin|261|184.488|L|18825.15|INR|V-IOCL1|Verbrauch Fahrzeugflotte Mumbai|KST-LOG-02|SL01|SNEHA
100|1000|PL01|04.03.2024|02.03.2024|5000010253|1|LPG00001|Fluessiggas|261|78.72|KG|7146.14|INR|V-IOCL1|Tanken Wartung Mumbai|KST-FAC-02|SL01|VMEHTA
100|1000|PL01|19.03.2024|16.03.2024|5000010254|1|LPG00001|Fluessiggas|261||KG||INR|V-IOCL1|Tanken Heizung Mumbai|KST-FAC-07|SL01|TLAXMAN
100|1000|PL01|06.03.2024|04.03.2024|5000010255|1|LPG00001|Fluessiggas|261|53.679|KG|5051.31|INR|V-K005|Verbrauch Produktion Mumbai|KST-LOG-03|SL01|AKUMAR
100|1000|PL01|13.04.2024|11.04.2024|5000010256|1|DIESEL001|Dieselkraftstoff|261|756.62|L|54172.08|INR|V-K001|Tanken Generator Mumbai|KST-PRD-02|SL01|SNEHA
100|1000|PL01|22.04.2024|20.04.2024|5000010257|1|DIESEL001|Diesel|261|1176.564|L|85439.13|INR|V-K007|Entnahme Heizung Mumbai|KST-LOG-03|SL01|MGUPTA
100|1000|PL01|16.04.2024|14.04.2024|5000010258|1|DIESEL001|Dieselkraftstoff|261|715.843|L|47703.83|INR|V-K010|Entnahme DG-Set Mumbai|KST-LOG-02|SL01|NREDDY
100|1000|PL01|06.04.2024|05.04.2024|5000010259|1|DIESEL001|Dieselkraftstoff|261|500.949|L|38886.16|INR|V-IOCL1|Auffuellung Generator Mumbai|KST-MNT-01|SL01|SNEHA
100|1000|PL01|03.04.2024|31.03.2024|5000010260|1|DIESEL001|Diesel|261|841.643|L|60789.19|INR|V-BPCL1|Entnahme Generator Mumbai|KST-LOG-02|SL01|TLAXMAN
100|1000|PL01|14.04.2024|13.04.2024|5000010261|1|DIESEL001|Dieselkraftstoff|261|853.275|L|66004.97|INR|V-HPCL1|Nutzung Produktion Mumbai|KST-PRD-02|SL01|AKUMAR
100|1000|PL01|14.04.2024|12.04.2024|5000010262|1|DIESEL001|Diesel|261|923.83|L|66228.91|INR|V-K010|Tanken Wartung Mumbai|KST-LOG-03|SL01|TLAXMAN
100|1000|PL01|11.04.2024|10.04.2024|5000010263|1|DIESEL001|Dieselkraftstoff|261|996.6|L|76313.45|INR|V-K005|Tanken Heizung Mumbai|KST-FAC-02|SL01|VMEHTA
100|1000|PL01|05.04.2024|03.04.2024|5000010264|1|PETRL001|Motorenbenzin|261|293.508|L|29208.26|INR|V-K008|Entnahme Produktion Mumbai|KST-MNT-01|SL01|PSINGH
100|1000|PL01|27.04.2024|27.04.2024|5000010265|1|PETRL001|Benzin|261|116.404|L|11002.04|INR|V-K010|Verbrauch Fahrzeugflotte Mumbai|KST-OPS-03|SL01|RJOSHI
100|1000|PL01|08.04.2024|08.04.2024|5000010266|1|PETRL001|Motorenbenzin|261|112.64|L|10292.85|INR|V-K007|Verbrauch Produktion Mumbai|KST-OPS-02|SL01|NREDDY
100|1000|PL01|16.04.2024|13.04.2024|5000010267|1|PETRL001|Benzin|261|340.13|L|32920.67|INR|V-K005|Auffuellung Fahrzeugflotte Mumbai|KST-MNT-01|SL01|BCHATT
100|1000|PL01|13.04.2024|13.04.2024|5000010268|1|PETRL001|Benzin|261|313.455|L|28716.22|INR|V-K004|Tanken Fahrzeugflotte Mumbai|KST-LOG-03|SL01|VMEHTA
100|1000|PL01|16.04.2024|15.04.2024|5000010269|1|PETRL001|Benzin|261||L||INR|V-K005|Entnahme Wartung Mumbai|KST-PRD-01|SL01|BCHATT
100|1000|PL01|28.04.2024|26.04.2024|5000010270|1|LPG00001|LPG|261|42.6|KG|3942.7|INR|V-K002|Auffuellung Kantine Mumbai|KST-LOG-01|SL01|RJOSHI
100|1000|PL01|10.04.2024|10.04.2024|5000010271|1|LPG00001|LPG|261|33.192|KG|3054.48|INR|V-BPCL1|Verbrauch Heizung Mumbai|KST-LOG-03|SL01|RPANDEY
100|1000|PL01|02.04.2024|30.03.2024|5000010272|1|LPG00001|LPG|261|64.038|KG|5906.72|INR|V-K007|Nutzung Heizung Mumbai|KST-FAC-05|SL01|GMISHRA
100|1000|PL01|11.05.2024|10.05.2024|5000010273|1|DIESEL001|Diesel|261|1125.221|L|81110.73|INR|V-ESSAR|Entnahme DG-Set Mumbai|KST-OPS-03|SL01|MGUPTA
